,Prices_DE_Intraday_Continuous_HourlyProducts_ID1,Prices_DE_Intraday_Continuous_HourlyProducts_ID3,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_HourlyProducts_VolumeBuy,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID1,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_ID3,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeSell,Prices_DE_Intraday_Continuous_QuarterHourlyProducts_VolumeBuy,Prices_DE_Intraday_Auction_VolumeCleared,Prices_DE_Intraday_Auction_Price,Weekday,Week,DayOfYear,Hour,QuarterHour
2022-01-01 03:45:00,54.36,42.2,4429.5,4459.5,64.93,56.88,1380.0,1594.0,129.75,67.68,5,52,1,4,4
2022-01-01 04:00:00,25.37,34.02,3821.6,3434.2,1.61,8.36,697.6,1077.6,151.6,34.65,5,52,1,5,1
2022-01-01 04:15:00,25.37,34.02,3821.6,3434.2,21.66,30.59,680.0,798.8,114.775,40.82,5,52,1,5,2
2022-01-01 04:30:00,25.37,34.02,3821.6,3434.2,20.84,29.16,857.6,1032.8,161.95,37.33,5,52,1,5,3
2022-01-01 04:45:00,25.37,34.02,3821.6,3434.2,29.21,35.8,1108.8,1242.4,170.5,53.08,5,52,1,5,4
2022-01-01 05:00:00,25.8,35.68,3574.0,3182.2,5.85,16.87,744.4,954.8,176.575,36.99,5,52,1,6,1
2022-01-01 05:15:00,25.8,35.68,3574.0,3182.2,13.57,21.84,723.2,868.8,133.075,45.34,5,52,1,6,2
2022-01-01 05:30:00,25.8,35.68,3574.0,3182.2,41.94,40.76,794.8,914.0,97.7,50.21,5,52,1,6,3
2022-01-01 05:45:00,25.8,35.68,3574.0,3182.2,46.72,49.26,1030.0,1148.0,183.775,46.65,5,52,1,6,4
2022-01-01 06:00:00,30.96,37.12,3577.3,2917.6,10.25,15.08,667.2,813.6,156.0,28.21,5,52,1,7,1
2022-01-01 06:15:00,30.96,37.12,3577.3,2917.6,37.22,32.71,740.0,817.6,101.875,41.28,5,52,1,7,2
2022-01-01 06:30:00,30.96,37.12,3577.3,2917.6,65.8,53.15,874.4,862.4,160.3,41.68,5,52,1,7,3
2022-01-01 06:45:00,30.96,37.12,3577.3,2917.6,126.49,100.96,1461.6,1509.6,178.825,52.39,5,52,1,7,4
2022-01-01 07:00:00,55.35,42.82,4167.5,3821.2,49.21,27.8,1150.0,1270.8,249.05,23.36,5,52,1,8,1
2022-01-01 07:15:00,55.35,42.82,4167.5,3821.2,56.34,47.7,1134.0,1270.8,162.725,46.54,5,52,1,8,2
2022-01-01 07:30:00,55.35,42.82,4167.5,3821.2,17.91,32.91,1392.8,1458.4,222.1,42.75,5,52,1,8,3
2022-01-01 07:45:00,55.35,42.82,4167.5,3821.2,52.91,67.34,1905.2,1898.4,268.05,65.68,5,52,1,8,4
2022-01-01 08:00:00,31.6,40.68,4404.5,3835.7,22.22,15.93,1392.0,1636.4,332.55,7.28,5,52,1,9,1
2022-01-01 08:15:00,31.6,40.68,4404.5,3835.7,39.38,37.49,1146.8,1176.0,201.025,56.08,5,52,1,9,2
2022-01-01 08:30:00,31.6,40.68,4404.5,3835.7,34.39,32.69,1371.6,1317.6,191.9,50.01,5,52,1,9,3
2022-01-01 08:45:00,31.6,40.68,4404.5,3835.7,28.55,50.39,2028.8,1834.0,354.975,71.3,5,52,1,9,4
2022-01-01 09:00:00,46.06,50.61,4979.9,4239.1,29.18,32.25,1275.2,1254.0,315.875,46.2,5,52,1,10,1
2022-01-01 09:15:00,46.06,50.61,4979.9,4239.1,60.73,50.47,1484.0,1483.2,182.325,64.98,5,52,1,10,2
2022-01-01 09:30:00,46.06,50.61,4979.9,4239.1,71.99,65.39,1932.0,1916.8,140.45,73.68,5,52,1,10,3
2022-01-01 09:45:00,46.06,50.61,4979.9,4239.1,75.04,71.58,2082.0,2076.4,329.2,79.53,5,52,1,10,4
2022-01-01 10:00:00,61.52,61.81,6397.7,6162.5,57.67,64.5,1255.2,1108.8,358.75,65.0,5,52,1,11,1
2022-01-01 10:15:00,61.52,61.81,6397.7,6162.5,43.65,51.15,1546.0,1532.8,176.775,66.6,5,52,1,11,2
2022-01-01 10:30:00,61.52,61.81,6397.7,6162.5,57.79,55.21,1470.0,1432.0,186.075,68.1,5,52,1,11,3
2022-01-01 10:45:00,61.52,61.81,6397.7,6162.5,91.82,85.38,1882.8,1992.8,266.65,92.41,5,52,1,11,4
2022-01-01 11:00:00,60.25,66.34,6131.9,6235.2,48.31,49.26,1070.8,981.2,339.1,57.15,5,52,1,12,1
2022-01-01 11:15:00,60.25,66.34,6131.9,6235.2,69.38,67.88,1132.0,1179.6,175.975,79.92,5,52,1,12,2
2022-01-01 11:30:00,60.25,66.34,6131.9,6235.2,58.78,62.0,1346.8,1530.4,226.325,79.91,5,52,1,12,3
2022-01-01 11:45:00,60.25,66.34,6131.9,6235.2,59.58,67.13,1570.8,1845.2,240.85,92.63,5,52,1,12,4
2022-01-01 12:00:00,64.25,68.75,6231.4,6985.0,70.43,72.73,1186.0,994.4,262.075,89.1,5,52,1,13,1
2022-01-01 12:15:00,64.25,68.75,6231.4,6985.0,53.99,63.1,1017.2,1100.4,174.05,90.91,5,52,1,13,2
2022-01-01 12:30:00,64.25,68.75,6231.4,6985.0,73.43,72.15,1467.6,1646.8,136.225,98.75,5,52,1,13,3
2022-01-01 12:45:00,64.25,68.75,6231.4,6985.0,63.73,60.92,1362.0,1599.6,250.45,73.25,5,52,1,13,4
2022-01-01 13:00:00,55.76,64.58,6626.6,8201.0,27.2,38.78,1443.2,1453.2,275.45,94.15,5,52,1,14,1
2022-01-01 13:15:00,55.76,64.58,6626.6,8201.0,37.55,40.88,1250.0,1206.4,203.25,78.03,5,52,1,14,2
2022-01-01 13:30:00,55.76,64.58,6626.6,8201.0,49.93,67.41,1032.0,1013.2,143.075,88.27,5,52,1,14,3
2022-01-01 13:45:00,55.76,64.58,6626.6,8201.0,31.61,61.81,1656.4,1628.8,330.825,94.76,5,52,1,14,4
2022-01-01 14:00:00,61.13,65.27,7094.7,7762.3,27.06,30.57,1237.2,1224.4,280.8,82.24,5,52,1,15,1
2022-01-01 14:15:00,61.13,65.27,7094.7,7762.3,66.38,56.54,1039.2,1047.6,175.55,89.51,5,52,1,15,2
2022-01-01 14:30:00,61.13,65.27,7094.7,7762.3,91.66,81.33,1231.2,1186.4,138.4,90.14,5,52,1,15,3
2022-01-01 14:45:00,61.13,65.27,7094.7,7762.3,104.88,101.3,1713.6,1619.6,262.05,114.52,5,52,1,15,4
2022-01-01 15:00:00,69.11,71.55,6076.6,5718.7,65.16,50.93,1043.2,1068.0,318.125,116.01,5,52,1,16,1
2022-01-01 15:15:00,69.11,71.55,6076.6,5718.7,72.95,63.93,1155.2,1176.4,227.65,95.12,5,52,1,16,2
2022-01-01 15:30:00,69.11,71.55,6076.6,5718.7,91.42,84.27,1041.2,1036.4,189.25,109.81,5,52,1,16,3
2022-01-01 15:45:00,69.11,71.55,6076.6,5718.7,99.34,100.4,1134.4,1135.2,286.725,120.04,5,52,1,16,4
2022-01-01 16:00:00,86.16,93.39,6515.6,5742.2,78.77,72.15,810.0,978.0,353.675,89.48,5,52,1,17,1
2022-01-01 16:15:00,86.16,93.39,6515.6,5742.2,81.98,84.14,704.0,830.4,243.45,116.32,5,52,1,17,2
2022-01-01 16:30:00,86.16,93.39,6515.6,5742.2,80.36,92.39,992.8,1000.4,199.7,149.92,5,52,1,17,3
2022-01-01 16:45:00,86.16,93.39,6515.6,5742.2,75.18,94.42,1735.2,1702.4,355.2,149.98,5,52,1,17,4
2022-01-01 17:00:00,78.9,94.28,7364.5,6762.1,72.28,69.5,788.8,1066.0,309.15,130.09,5,52,1,18,1
2022-01-01 17:15:00,78.9,94.28,7364.5,6762.1,89.19,98.68,804.4,885.6,196.25,145.88,5,52,1,18,2
2022-01-01 17:30:00,78.9,94.28,7364.5,6762.1,81.63,90.5,1071.2,1060.4,178.575,157.93,5,52,1,18,3
2022-01-01 17:45:00,78.9,94.28,7364.5,6762.1,78.83,86.23,1081.2,950.0,291.45,145.71,5,52,1,18,4
2022-01-01 18:00:00,97.02,96.35,7691.4,7181.7,129.12,117.57,796.4,780.0,315.775,160.87,5,52,1,19,1
2022-01-01 18:15:00,97.02,96.35,7691.4,7181.7,89.99,87.12,685.2,649.2,241.825,138.05,5,52,1,19,2
2022-01-01 18:30:00,97.02,96.35,7691.4,7181.7,90.02,96.66,660.8,645.6,211.7,146.82,5,52,1,19,3
2022-01-01 18:45:00,97.02,96.35,7691.4,7181.7,64.05,72.9,942.4,1064.0,341.725,130.0,5,52,1,19,4
2022-01-01 19:00:00,91.13,92.97,7089.6,7314.4,162.93,140.51,972.8,879.6,321.525,182.8,5,52,1,20,1
2022-01-01 19:15:00,91.13,92.97,7089.6,7314.4,77.57,83.16,792.4,750.4,254.95,130.09,5,52,1,20,2
2022-01-01 19:30:00,91.13,92.97,7089.6,7314.4,79.84,87.65,786.0,814.0,233.35,134.95,5,52,1,20,3
2022-01-01 19:45:00,91.13,92.97,7089.6,7314.4,57.56,56.01,984.8,1069.6,357.15,130.0,5,52,1,20,4
2022-01-01 20:00:00,74.23,84.14,6057.3,6075.9,131.23,123.09,1386.8,1046.8,407.95,149.95,5,52,1,21,1
2022-01-01 20:15:00,74.23,84.14,6057.3,6075.9,70.02,84.14,1092.8,974.0,247.2,121.03,5,52,1,21,2
2022-01-01 20:30:00,74.23,84.14,6057.3,6075.9,62.12,69.37,1032.0,1038.8,283.875,122.72,5,52,1,21,3
2022-01-01 20:45:00,74.23,84.14,6057.3,6075.9,36.4,40.76,1493.2,1561.6,371.425,77.89,5,52,1,21,4
2022-01-01 21:00:00,58.29,70.36,5658.1,6399.8,82.78,87.31,1914.0,1534.8,254.2,119.99,5,52,1,22,1
2022-01-01 21:15:00,58.29,70.36,5658.1,6399.8,69.0,66.74,1466.8,1285.6,194.35,97.47,5,52,1,22,2
2022-01-01 21:30:00,58.29,70.36,5658.1,6399.8,75.09,69.26,1263.6,1307.2,197.8,105.79,5,52,1,22,3
2022-01-01 21:45:00,58.29,70.36,5658.1,6399.8,73.62,58.37,1586.8,1711.2,299.1,82.59,5,52,1,22,4
2022-01-01 22:00:00,82.17,71.7,4942.7,5342.7,106.96,97.84,1398.8,1249.6,324.95,104.94,5,52,1,23,1
2022-01-01 22:15:00,82.17,71.7,4942.7,5342.7,78.34,72.4,1160.8,1181.6,177.175,90.37,5,52,1,23,2
2022-01-01 22:30:00,82.17,71.7,4942.7,5342.7,101.79,91.09,1090.4,1253.2,289.275,99.76,5,52,1,23,3
2022-01-01 22:45:00,82.17,71.7,4942.7,5342.7,40.26,35.09,1253.2,1482.0,330.25,66.2,5,52,1,23,4
2022-01-01 23:00:00,47.54,63.68,4937.4,5777.3,80.05,87.16,1700.0,1167.6,298.925,91.52,5,52,1,24,1
2022-01-01 23:15:00,47.54,63.68,4937.4,5777.3,29.33,51.71,1360.8,1142.4,153.6,79.12,5,52,1,24,2
2022-01-01 23:30:00,47.54,63.68,4937.4,5777.3,30.33,50.62,1459.2,1301.2,244.3,84.42,5,52,1,24,3
2022-01-01 23:45:00,47.54,63.68,4937.4,5777.3,6.96,30.38,1773.6,1772.8,336.975,29.1,5,52,1,24,4
2022-01-02 00:00:00,24.57,33.47,3297.0,3104.1,85.83,85.13,960.8,902.8,273.725,70.69,6,52,2,1,1
2022-01-02 00:15:00,24.57,33.47,3297.0,3104.1,9.67,20.63,867.2,856.0,205.725,40.59,6,52,2,1,2
2022-01-02 00:30:00,24.57,33.47,3297.0,3104.1,7.31,7.53,1498.4,1682.4,231.55,58.81,6,52,2,1,3
2022-01-02 00:45:00,24.57,33.47,3297.0,3104.1,21.91,5.8,1984.8,2436.0,307.875,39.9,6,52,2,1,4
2022-01-02 01:00:00,21.98,28.42,4022.3,3685.0,65.93,68.46,1131.6,1085.2,230.425,66.92,6,52,2,2,1
2022-01-02 01:15:00,21.98,28.42,4022.3,3685.0,4.18,15.08,1012.8,943.2,198.075,45.23,6,52,2,2,2
2022-01-02 01:30:00,21.98,28.42,4022.3,3685.0,0.65,2.56,1250.4,1374.0,157.1,47.34,6,52,2,2,3
2022-01-02 01:45:00,21.98,28.42,4022.3,3685.0,0.25,1.2,2846.8,2965.2,173.425,30.73,6,52,2,2,4
2022-01-02 02:00:00,-4.89,15.29,5609.2,4751.9,6.19,33.21,1076.4,1046.4,161.1,49.91,6,52,2,3,1
2022-01-02 02:15:00,-4.89,15.29,5609.2,4751.9,-18.29,7.61,1243.2,1255.6,122.975,24.19,6,52,2,3,2
2022-01-02 02:30:00,-4.89,15.29,5609.2,4751.9,-26.72,-8.84,1239.6,1457.6,159.7,10.89,6,52,2,3,3
2022-01-02 02:45:00,-4.89,15.29,5609.2,4751.9,-5.33,-5.11,1302.8,1671.6,193.725,1.95,6,52,2,3,4
2022-01-02 03:00:00,-0.13,3.45,5738.5,3219.4,0.48,1.04,642.4,766.4,127.025,32.09,6,52,2,4,1
2022-01-02 03:15:00,-0.13,3.45,5738.5,3219.4,-0.69,-0.64,850.8,955.2,132.2,23.4,6,52,2,4,2
2022-01-02 03:30:00,-0.13,3.45,5738.5,3219.4,0.94,1.85,856.4,994.4,150.05,11.97,6,52,2,4,3
2022-01-02 03:45:00,-0.13,3.45,5738.5,3219.4,4.52,3.84,922.8,1128.0,155.2,23.34,6,52,2,4,4
2022-01-02 04:00:00,0.14,-4.68,6018.0,4082.7,1.08,-0.41,802.8,1116.4,149.525,12.97,6,52,2,5,1
2022-01-02 04:15:00,0.14,-4.68,6018.0,4082.7,-0.57,-1.92,866.8,1066.8,128.15,23.1,6,52,2,5,2
2022-01-02 04:30:00,0.14,-4.68,6018.0,4082.7,-1.08,-2.94,1019.2,1243.6,128.3,6.04,6,52,2,5,3
2022-01-02 04:45:00,0.14,-4.68,6018.0,4082.7,-0.56,-1.63,1076.8,1323.6,116.125,26.77,6,52,2,5,4
2022-01-02 05:00:00,-0.59,0.03,6220.3,4315.2,2.81,3.0,802.8,817.6,140.15,23.37,6,52,2,6,1
2022-01-02 05:15:00,-0.59,0.03,6220.3,4315.2,-1.53,-0.04,805.2,788.4,144.525,23.32,6,52,2,6,2
2022-01-02 05:30:00,-0.59,0.03,6220.3,4315.2,-0.3,-0.29,983.6,987.2,132.025,11.81,6,52,2,6,3
2022-01-02 05:45:00,-0.59,0.03,6220.3,4315.2,-2.16,-1.97,1108.8,1218.8,144.775,25.32,6,52,2,6,4
2022-01-02 06:00:00,-1.78,-0.35,5377.1,3817.7,-2.99,-0.85,928.8,1253.6,166.25,23.38,6,52,2,7,1
2022-01-02 06:15:00,-1.78,-0.35,5377.1,3817.7,-3.88,-2.31,949.2,1218.0,140.125,25.88,6,52,2,7,2
2022-01-02 06:30:00,-1.78,-0.35,5377.1,3817.7,-1.8,-0.86,1116.8,1076.0,145.475,12.2,6,52,2,7,3
2022-01-02 06:45:00,-1.78,-0.35,5377.1,3817.7,-0.04,0.91,1300.8,1208.0,174.35,26.7,6,52,2,7,4
2022-01-02 07:00:00,7.83,10.03,5935.3,3978.5,-1.19,0.98,1308.0,1726.4,255.625,22.48,6,52,2,8,1
2022-01-02 07:15:00,7.83,10.03,5935.3,3978.5,1.62,4.25,1211.6,1389.6,171.75,31.97,6,52,2,8,2
2022-01-02 07:30:00,7.83,10.03,5935.3,3978.5,11.36,13.18,1478.0,1504.8,145.125,33.59,6,52,2,8,3
2022-01-02 07:45:00,7.83,10.03,5935.3,3978.5,22.41,21.22,1794.8,1651.2,215.1,49.94,6,52,2,8,4
2022-01-02 08:00:00,31.62,18.13,5910.2,3449.7,24.67,9.56,1033.2,1370.0,316.675,26.49,6,52,2,9,1
2022-01-02 08:15:00,31.62,18.13,5910.2,3449.7,25.63,14.37,1407.6,1641.2,159.525,45.29,6,52,2,9,2
2022-01-02 08:30:00,31.62,18.13,5910.2,3449.7,27.73,23.38,1329.2,1370.8,157.0,35.38,6,52,2,9,3
2022-01-02 08:45:00,31.62,18.13,5910.2,3449.7,23.02,31.6,1662.0,1791.2,280.45,65.17,6,52,2,9,4
2022-01-02 09:00:00,6.14,19.85,6337.0,4439.6,12.31,20.09,1338.4,1506.8,408.75,64.23,6,52,2,10,1
2022-01-02 09:15:00,6.14,19.85,6337.0,4439.6,3.24,17.95,1444.8,1561.2,211.05,78.0,6,52,2,10,2
2022-01-02 09:30:00,6.14,19.85,6337.0,4439.6,5.09,15.59,1552.8,1522.4,246.475,46.06,6,52,2,10,3
2022-01-02 09:45:00,6.14,19.85,6337.0,4439.6,-0.03,8.21,1985.2,1982.0,336.4,47.39,6,52,2,10,4
2022-01-02 10:00:00,3.5,19.46,7221.8,4770.2,5.25,20.82,1526.4,1386.8,278.95,74.99,6,52,2,11,1
2022-01-02 10:15:00,3.5,19.46,7221.8,4770.2,7.46,18.92,1792.4,1723.6,188.925,69.54,6,52,2,11,2
2022-01-02 10:30:00,3.5,19.46,7221.8,4770.2,6.51,11.86,1796.8,1804.8,246.3,73.83,6,52,2,11,3
2022-01-02 10:45:00,3.5,19.46,7221.8,4770.2,4.25,5.23,2182.8,2188.4,354.7,47.38,6,52,2,11,4
2022-01-02 11:00:00,1.98,8.74,7237.9,5761.9,3.59,11.21,1303.2,1412.8,330.75,72.94,6,52,2,12,1
2022-01-02 11:15:00,1.98,8.74,7237.9,5761.9,1.91,9.21,1406.0,1440.8,167.175,77.16,6,52,2,12,2
2022-01-02 11:30:00,1.98,8.74,7237.9,5761.9,3.38,6.13,1543.6,1649.2,231.75,65.08,6,52,2,12,3
2022-01-02 11:45:00,1.98,8.74,7237.9,5761.9,2.54,2.83,1920.8,2062.4,267.5,47.39,6,52,2,12,4
2022-01-02 12:00:00,0.92,3.21,7614.8,6033.5,9.36,10.42,1397.2,1397.2,270.65,78.96,6,52,2,13,1
2022-01-02 12:15:00,0.92,3.21,7614.8,6033.5,5.6,8.46,1691.6,1742.4,253.325,67.42,6,52,2,13,2
2022-01-02 12:30:00,0.92,3.21,7614.8,6033.5,3.36,2.9,2128.4,2190.8,205.45,63.49,6,52,2,13,3
2022-01-02 12:45:00,0.92,3.21,7614.8,6033.5,0.4,-2.42,2473.2,2636.8,296.95,50.04,6,52,2,13,4
2022-01-02 13:00:00,-1.98,-0.09,6693.7,5939.3,4.16,6.77,1738.0,1580.0,272.35,65.0,6,52,2,14,1
2022-01-02 13:15:00,-1.98,-0.09,6693.7,5939.3,3.31,4.33,1810.4,1698.4,182.05,42.04,6,52,2,14,2
2022-01-02 13:30:00,-1.98,-0.09,6693.7,5939.3,3.94,3.38,2291.2,2209.6,210.75,46.47,6,52,2,14,3
2022-01-02 13:45:00,-1.98,-0.09,6693.7,5939.3,1.0,-4.17,2591.6,2622.8,343.825,20.05,6,52,2,14,4
2022-01-02 14:00:00,-1.63,-0.38,5621.4,5555.1,5.96,5.57,1511.6,1513.6,251.8,58.91,6,52,2,15,1
2022-01-02 14:15:00,-1.63,-0.38,5621.4,5555.1,1.71,2.27,1539.2,1513.6,184.075,29.66,6,52,2,15,2
2022-01-02 14:30:00,-1.63,-0.38,5621.4,5555.1,-2.56,-3.23,1738.8,1727.6,186.0,21.64,6,52,2,15,3
2022-01-02 14:45:00,-1.63,-0.38,5621.4,5555.1,-3.58,-2.12,1842.8,1968.4,312.0,50.4,6,52,2,15,4
2022-01-02 15:00:00,-2.41,-1.8,5324.1,5162.5,-7.05,-3.14,1695.2,1740.8,243.775,23.38,6,52,2,16,1
2022-01-02 15:15:00,-2.41,-1.8,5324.1,5162.5,0.02,-0.07,1692.4,1682.4,140.75,36.04,6,52,2,16,2
2022-01-02 15:30:00,-2.41,-1.8,5324.1,5162.5,2.66,1.86,1736.0,1702.8,126.175,41.56,6,52,2,16,3
2022-01-02 15:45:00,-2.41,-1.8,5324.1,5162.5,1.75,0.21,1932.8,1912.0,209.35,32.28,6,52,2,16,4
2022-01-02 16:00:00,-1.43,-0.44,5275.1,5225.7,-7.28,-7.84,2088.4,2270.4,295.25,6.05,6,52,2,17,1
2022-01-02 16:15:00,-1.43,-0.44,5275.1,5225.7,0.17,1.55,1992.4,1894.0,201.025,35.1,6,52,2,17,2
2022-01-02 16:30:00,-1.43,-0.44,5275.1,5225.7,4.79,3.03,2218.0,2099.6,203.225,23.37,6,52,2,17,3
2022-01-02 16:45:00,-1.43,-0.44,5275.1,5225.7,7.03,5.77,2491.2,2314.8,317.75,67.49,6,52,2,17,4
2022-01-02 17:00:00,1.47,2.95,5687.5,5638.2,-6.95,-2.81,1569.6,1647.6,278.7,1.99,6,52,2,18,1
2022-01-02 17:15:00,1.47,2.95,5687.5,5638.2,0.26,1.59,1339.2,1307.6,219.225,20.05,6,52,2,18,2
2022-01-02 17:30:00,1.47,2.95,5687.5,5638.2,6.83,9.5,1606.4,1448.0,196.875,67.45,6,52,2,18,3
2022-01-02 17:45:00,1.47,2.95,5687.5,5638.2,6.03,4.99,1812.4,1639.6,301.15,28.5,6,52,2,18,4
2022-01-02 18:00:00,4.45,7.21,5364.4,5173.3,0.72,5.58,1061.2,1027.2,225.075,55.42,6,52,2,19,1
2022-01-02 18:15:00,4.45,7.21,5364.4,5173.3,8.1,11.94,1080.4,972.0,228.875,67.96,6,52,2,19,2
2022-01-02 18:30:00,4.45,7.21,5364.4,5173.3,16.6,9.11,1549.6,1486.0,252.6,17.68,6,52,2,19,3
2022-01-02 18:45:00,4.45,7.21,5364.4,5173.3,18.26,15.67,1876.0,1760.0,267.35,24.18,6,52,2,19,4
2022-01-02 19:00:00,11.53,11.97,5765.2,4993.0,26.43,22.53,882.8,836.4,247.2,71.18,6,52,2,20,1
2022-01-02 19:15:00,11.53,11.97,5765.2,4993.0,2.69,7.34,904.4,887.2,234.025,46.05,6,52,2,20,2
2022-01-02 19:30:00,11.53,11.97,5765.2,4993.0,7.07,12.22,1030.8,1020.8,232.725,47.38,6,52,2,20,3
2022-01-02 19:45:00,11.53,11.97,5765.2,4993.0,4.06,5.23,931.6,921.2,287.975,19.91,6,52,2,20,4
2022-01-02 20:00:00,18.72,14.69,6278.5,5565.5,6.51,14.73,1742.4,1564.4,309.3,75.92,6,52,2,21,1
2022-01-02 20:15:00,18.72,14.69,6278.5,5565.5,30.61,23.51,1178.8,1119.6,259.0,38.17,6,52,2,21,2
2022-01-02 20:30:00,18.72,14.69,6278.5,5565.5,38.69,21.06,1340.4,1533.6,247.225,30.1,6,52,2,21,3
2022-01-02 20:45:00,18.72,14.69,6278.5,5565.5,31.83,17.27,1680.8,2144.8,373.75,0.02,6,52,2,21,4
2022-01-02 21:00:00,42.81,30.17,5653.3,5105.8,41.27,28.96,1068.0,1020.4,254.9,25.32,6,52,2,22,1
2022-01-02 21:15:00,42.81,30.17,5653.3,5105.8,48.22,35.62,1229.2,1217.2,180.925,27.97,6,52,2,22,2
2022-01-02 21:30:00,42.81,30.17,5653.3,5105.8,24.34,22.66,1194.4,1401.6,203.075,32.29,6,52,2,22,3
2022-01-02 21:45:00,42.81,30.17,5653.3,5105.8,34.21,22.27,1338.8,1624.8,247.85,29.07,6,52,2,22,4
2022-01-02 22:00:00,35.43,34.65,5092.1,4628.9,57.01,50.6,1422.0,1319.6,296.475,59.97,6,52,2,23,1
2022-01-02 22:15:00,35.43,34.65,5092.1,4628.9,29.08,34.88,1367.2,1287.2,223.75,24.69,6,52,2,23,2
2022-01-02 22:30:00,35.43,34.65,5092.1,4628.9,27.38,27.82,1537.6,1600.0,203.35,27.58,6,52,2,23,3
2022-01-02 22:45:00,35.43,34.65,5092.1,4628.9,10.43,11.46,1615.2,1751.6,341.1,-0.07,6,52,2,23,4
2022-01-02 23:00:00,12.22,11.83,3955.0,4133.1,30.91,31.48,1868.4,1552.8,271.8,76.34,6,52,2,24,1
2022-01-02 23:15:00,12.22,11.83,3955.0,4133.1,34.63,20.12,1759.2,1547.2,200.875,4.78,6,52,2,24,2
2022-01-02 23:30:00,12.22,11.83,3955.0,4133.1,30.42,16.47,2335.6,2346.0,202.95,14.0,6,52,2,24,3
2022-01-02 23:45:00,12.22,11.83,3955.0,4133.1,13.84,11.49,2443.2,2569.6,340.75,0.01,6,52,2,24,4
2022-01-03 00:00:00,6.63,5.98,2799.8,2915.0,12.11,16.48,1362.0,1246.0,195.825,50.21,0,1,3,1,1
2022-01-03 00:15:00,6.63,5.98,2799.8,2915.0,6.43,4.41,1028.4,924.4,134.175,5.78,0,1,3,1,2
2022-01-03 00:30:00,6.63,5.98,2799.8,2915.0,3.9,1.37,1430.8,1503.6,165.275,-5.41,0,1,3,1,3
2022-01-03 00:45:00,6.63,5.98,2799.8,2915.0,4.63,0.9,1883.2,2055.6,271.15,-29.28,0,1,3,1,4
2022-01-03 01:00:00,-0.01,0.62,3920.8,3802.4,1.97,3.91,909.6,900.8,214.375,17.47,0,1,3,2,1
2022-01-03 01:15:00,-0.01,0.62,3920.8,3802.4,0.1,1.17,1149.6,1110.0,214.325,0.05,0,1,3,2,2
